Audi-a3,Audi-a5,Audi-q5,BMW-1-series,BMW-4-series,BMW-x3,Honda-pilot,Jeep-wrangler,MINI-clubman,MINI-countryman,Mazda-mazda5,Mercedes-Benz-gla,Mercedes-Benz-glk,Mitsubishi-outlander,Nissan-370z,Nissan-quest,Nissan-rogue-select,Subaru-outback,Toyota-tacoma,Volkswagen-cc,LABEL,PATH
7.879908281438475e-09,0.0003699854714795947,0.116304412484169,3.7265209584802506e-07,3.696498538374726e-07,2.0605824829544872e-05,6.503092322418524e-07,1.0814747941579814e-13,3.5001967262360267e-06,7.01063729638407e-12,6.387186335388151e-10,0.17221412062644958,1.1125383991839044e-07,0.7110302448272705,1.3965705925045313e-08,9.478412721364293e-08,2.3852710917537934e-09,5.466640868689865e-05,8.986960438051028e-07,1.1163644453304755e-09,Audi-q5,mini_pictures\test\Audi-q5\Audi-q5_f93a4878aedb_03.jpg
1.3788352589472197e-05,6.0920090618310496e-05,0.0644977018237114,2.6180834993283497e-06,7.723719318164513e-05,0.0009451821097172797,0.0008817387279123068,0.0009165563387796283,0.007319483906030655,7.687754259677604e-05,0.0025012539699673653,0.07531902194023132,1.1141151844640262e-05,0.7181976437568665,0.044541966170072556,2.2055989745695115e-07,0.00020449867588467896,0.0009272879105992615,0.08348642289638519,1.8402548448648304e-05,Audi-q5,mini_pictures\test\Audi-q5\Audi-q5_f93a4878aedb_07.jpg
0.010697610676288605,0.4515233337879181,0.000751627900172025,0.280384361743927,0.23479092121124268,2.0017093902424676e-06,5.912850070677322e-11,2.7605516952759236e-14,0.0004760202718898654,8.908503379423394e-10,0.0006142043275758624,0.006531605031341314,8.23177833808586e-06,0.005530570168048143,1.046333636622876e-06,1.3535843557122007e-09,5.264465485765868e-08,4.769312909047585e-07,1.0503460948219079e-11,0.00868797767907381,BMW-1-series,mini_pictures\test\BMW-1-series\BMW-1-series_00322b309335_03.jpg
3.008108433277812e-05,0.00023346023226622492,7.098569909658181e-08,4.7292516683228314e-05,0.9996848106384277,2.0272686307443166e-11,8.625842074680933e-17,9.125657522573852e-18,2.4441721535595207e-08,2.046674245012592e-12,1.957463808821558e-07,1.094279444835422e-09,5.073462205906765e-10,8.845364996012961e-10,3.629949105743435e-07,2.9803210002980404e-15,3.1026986535565015e-11,2.6304124351762825e-13,6.606682215193338e-12,3.7043491829535924e-06,BMW-1-series,mini_pictures\test\BMW-1-series\BMW-1-series_00322b309335_14.jpg
2.4107356466629426e-07,8.59724823385477e-05,0.0003282566030975431,0.0241103395819664,0.0006869856733828783,8.390123440449315e-08,7.505148502673364e-09,8.54896953337842e-18,0.9732227921485901,2.835416652026414e-17,0.0014812422450631857,2.135873509306885e-12,6.589300642564921e-16,1.590357043919268e-14,2.5540924930567144e-09,1.5244507045597544e-11,2.373394529579619e-24,2.7586910283404478e-19,3.02385227968216e-09,8.4156752564013e-05,BMW-1-series,mini_pictures\test\BMW-1-series\BMW-1-series_0dc831fb95b1_07.jpg
4.70742165248339e-08,0.0018115573329851031,5.789463466499001e-05,0.026969341561198235,0.11750932782888412,0.00016260506527032703,3.518145419434404e-08,9.959263045467926e-16,0.09155590087175369,2.5602592564253853e-16,0.7309152483940125,8.376399018850123e-10,1.9760042668966193e-13,8.563404976444366e-13,2.0433361669347505e-08,2.7725915785481448e-08,7.576064128609981e-22,6.197724151832924e-19,8.644722271355931e-09,0.031018085777759552,BMW-1-series,mini_pictures\test\BMW-1-series\BMW-1-series_0dc831fb95b1_08.jpg
5.376002576440442e-08,0.0002995925606228411,4.323747998569161e-05,0.026132026687264442,0.0003889563085976988,0.0005146552575752139,3.99713950827163e-09,1.2912415920586483e-17,0.003146911272779107,2.339830938594481e-14,0.961391270160675,1.93431919787157e-11,2.0863917689871447e-13,8.915156807232094e-12,6.738829633201604e-11,2.8423830826795893e-06,2.5386211773343633e-19,1.6980950912723465e-17,4.1023984209687114e-10,0.008080476894974709,BMW-1-series,mini_pictures\test\BMW-1-series\BMW-1-series_0dc831fb95b1_16.jpg
0.8110818266868591,1.8389129763818346e-05,1.3385599231696688e-05,0.18718501925468445,0.00015370767505373806,2.2756287521019658e-08,5.879180253742788e-09,5.653161586852834e-14,0.0015018127160146832,1.9801782400463708e-06,2.420420752713426e-09,1.466728605237222e-07,1.1178743486439657e-09,2.215547301176457e-09,1.841574809313684e-11,1.3826585709697525e-10,4.3830044887727126e-05,7.02712243949577e-09,7.098898802126996e-09,1.5562633848276164e-08,BMW-1-series,mini_pictures\test\BMW-1-series\BMW-1-series_5b1fa48bb5b1_04.jpg
9.09739014787192e-07,3.7661004171241075e-05,1.7772180171959917e-07,0.0012589390389621258,1.1990731252353726e-07,6.835944986960385e-06,7.3970167556274e-14,2.0574590430973546e-16,0.2964094877243042,3.9955808460945264e-05,2.2352000087266788e-05,4.117907155887224e-05,1.5551603382846224e-07,3.5300004697091936e-07,0.702181875705719,4.050908480185411e-12,2.0801869116127136e-09,1.4072443731139028e-11,2.2122745530015614e-13,5.038599315554393e-09,BMW-1-series,mini_pictures\test\BMW-1-series\BMW-1-series_77fbf2af4072_11.jpg
0.011327139101922512,0.00041959824739024043,0.002211962593719363,0.006056178826838732,0.0015845851739868522,9.536445872981858e-07,6.923620747903425e-13,1.1380113466668752e-17,0.8436819314956665,8.160817742464133e-06,6.014090558892349e-07,0.005823617335408926,0.06410126388072968,8.074026709437021e-07,0.0007498314371332526,4.379585138991615e-09,1.7276959377032775e-11,5.643590156978462e-06,1.720450604897339e-12,0.0640278235077858,BMW-1-series,mini_pictures\test\BMW-1-series\BMW-1-series_77fbf2af4072_16.jpg
1.4653407376385985e-09,1.2402443644532468e-05,0.8592115044593811,0.12514866888523102,7.710434601904126e-08,1.4646332147094654e-06,2.7696664517407044e-08,5.131341517693343e-19,0.015601650811731815,2.6490627200111182e-15,2.1224334432190517e-06,3.6315017659660498e-09,4.46782194574169e-12,1.36232865266539e-11,2.1279597008094786e-12,5.135010194834422e-09,2.409336466507505e-19,5.015881786636813e-18,5.705376679543406e-06,1.6386267816415057e-05,BMW-1-series,mini_pictures\test\BMW-1-series\BMW-1-series_99748e44dcc0_12.jpg
1.4889265003148466e-05,0.0009395558736287057,4.133274700279799e-08,0.05141345039010048,4.109854489797726e-05,5.787317718386475e-07,1.9599687206550698e-08,5.47586331833827e-09,8.076009194724065e-09,0.9472406506538391,3.194923145488637e-11,0.00030789209995418787,1.9983863522310408e-11,3.1441477403859608e-06,3.8388076063711196e-05,1.1139104766819097e-15,6.048536338454369e-09,1.774434537082925e-07,2.180053533529236e-11,1.8478640384338163e-14,BMW-1-series,mini_pictures\test\BMW-1-series\BMW-1-series_bf9932f7aca8_06.jpg
1.1868296496686526e-05,0.8320402503013611,2.6180057830060832e-05,0.08348340541124344,0.039427246898412704,2.8178144475532463e-06,1.2106987504548195e-12,2.4438873879262246e-05,5.647879879688844e-05,0.030561605468392372,7.022260319899942e-07,0.014356895349919796,1.9064556790876486e-12,8.236031021624513e-07,6.080921139073325e-06,4.812686707489355e-13,1.0221373258900712e-06,3.543090087987366e-07,1.6362149482529453e-11,1.676755609358871e-11,BMW-1-series,mini_pictures\test\BMW-1-series\BMW-1-series_e4b6cce2ef0f_06.jpg
0.30518752336502075,0.0001508622954133898,1.197920056483781e-07,0.0011727126548066735,0.10074252635240555,1.2591161890895819e-08,9.581626941521093e-13,1.2917476810425654e-10,0.008762399666011333,6.90266190872535e-08,0.0031941065099090338,5.4244221246335655e-05,2.439998354475392e-07,7.550051606131092e-08,9.275115007767454e-05,5.071006725643201e-08,2.3425154722644947e-06,1.0340547085263552e-08,8.515256208485589e-12,0.5806400775909424,BMW-4-series,mini_pictures\test\BMW-4-series\BMW-4-series_3364e55bac98_09.jpg
0.09355266392230988,0.22168667614459991,3.6878191472800026e-11,4.462895830670277e-09,0.28013908863067627,9.447314042176913e-10,1.1646683617527742e-10,1.0639636754635785e-14,1.0079080903224735e-09,6.260321150364234e-10,4.873163561569527e-08,2.1517406878501788e-07,3.714508301638775e-12,5.1128346348350284e-12,0.40462127327919006,2.724760304537166e-12,1.3142541499533422e-09,6.730886958905558e-10,1.225689539555326e-14,3.424478034474987e-09,BMW-4-series,mini_pictures\test\BMW-4-series\BMW-4-series_7e097d195756_07.jpg
0.9988265633583069,4.1722265450516716e-05,3.7698147381526326e-10,3.825696703874115e-11,0.0005401198868639767,7.19824626571608e-08,4.935457858373793e-12,5.0503068930616776e-14,1.8235833465496398e-07,3.7179927403485635e-07,1.35241833731925e-07,0.0005135637475177646,1.4342840803927004e-10,1.2324727904911015e-09,7.732957601547241e-05,1.7894633691506456e-11,1.894893486564797e-08,2.8678309726970497e-10,2.3186369491057235e-11,1.090711965190394e-08,BMW-4-series,mini_pictures\test\BMW-4-series\BMW-4-series_7e097d195756_15.jpg
0.9279380440711975,0.029176484793424606,7.550796099486945e-11,1.5251028173679515e-07,0.042028386145830154,0.0006619463092647493,3.5798124464747616e-09,5.632337374272822e-10,1.205005730753328e-07,5.83237238060974e-07,1.6802831623863312e-06,1.5773612176417373e-05,1.2102618386633512e-11,6.320386773950304e-07,0.00015427677135448903,2.2029455593042258e-08,2.1596682927338406e-05,3.2816718231742925e-08,3.4807493420885294e-07,5.0190136491323756e-09,BMW-4-series,mini_pictures\test\BMW-4-series\BMW-4-series_d870445bd412_10.jpg
6.317497298911673e-17,3.5474486278794866e-16,2.763212251011282e-06,1.9463002444517624e-13,1.966777017514687e-05,0.13281001150608063,0.5817468166351318,6.024688445904758e-07,4.549822324451114e-12,2.7470253502470676e-11,4.148112566326745e-06,8.150354835783811e-16,0.2852450907230377,0.0001679733395576477,9.727957371932772e-13,1.3203918847182194e-08,2.979431480178152e-13,1.0105618031275299e-07,2.6804405024449807e-06,1.1020651701253297e-20,BMW-x3,mini_pictures\test\BMW-x3\BMW-x3_3d7a1030deeb_13.jpg
1.5986549121897942e-16,4.70439355873542e-12,4.609959887602599e-06,2.429204569703164e-13,2.7848103822947223e-09,0.06757134199142456,2.539865704420663e-07,1.3679550334421428e-16,7.058872583676212e-12,1.791338778700524e-11,1.7643936089939416e-08,3.664369363498565e-10,1.4339776498673018e-05,0.9324093461036682,2.4596189309182472e-15,1.7951652534278772e-12,7.173298155156352e-21,2.0138932743662963e-09,1.2385531533709582e-07,1.9419543141909836e-20,BMW-x3,mini_pictures\test\BMW-x3\BMW-x3_4f7ecdb5142d_11.jpg
8.455344930310483e-17,2.4341415549855583e-09,0.07840495556592941,7.390177358956862e-09,2.029678203285812e-09,0.07685445994138718,1.0923390192374427e-08,1.2488272444055017e-17,3.2299025676252313e-09,7.46422628566945e-12,2.881038518864898e-08,2.55330601106607e-08,0.8431675434112549,0.001433241763152182,2.992127739610259e-16,1.0819266184727058e-14,2.243627223434295e-15,0.0001397590822307393,5.994804297415612e-08,2.1982662268286632e-17,BMW-x3,mini_pictures\test\BMW-x3\BMW-x3_846faa0eb79f_06.jpg
5.213060568107447e-16,3.031168560596598e-08,0.007228767033666372,8.315882982223854e-10,2.5981250484363727e-09,0.0001678456028457731,6.12447536241234e-07,5.2895915732558796e-20,5.048018003606103e-09,5.643544284772458e-17,0.0006201661890372634,6.00680095941275e-13,0.9890084862709045,0.002973824040964246,2.8908202168384804e-17,2.5318011728591274e-15,4.067662924051501e-20,2.064554678327113e-07,3.90934701277601e-10,1.0192709560895947e-15,BMW-x3,mini_pictures\test\BMW-x3\BMW-x3_846faa0eb79f_14.jpg
8.996525746596262e-12,3.183826629538089e-05,0.19001619517803192,4.199713465879995e-09,2.3606476418081002e-07,0.025921296328306198,0.00015020446153357625,1.3989292283782197e-15,6.82874144786183e-07,1.0798228766229281e-13,0.0025195821654051542,2.979199109631736e-07,0.7803043723106384,0.001048694713972509,3.949807494962876e-12,2.53448622089536e-08,1.7688702857563841e-16,1.1357399216649355e-06,5.467738901643315e-06,5.34355654342733e-13,BMW-x3,mini_pictures\test\BMW-x3\BMW-x3_846faa0eb79f_15.jpg
8.051417310639408e-09,8.614895108394194e-08,0.9714329242706299,9.50842693470122e-09,6.865050818305463e-05,0.02565528266131878,1.8883183656726032e-06,1.8588144380242725e-15,0.0017919816309586167,1.655123260668745e-10,3.648415076895617e-05,2.385899733781116e-06,0.0001719141728244722,0.0007405612850561738,2.758703265826057e-10,1.3267802501104597e-07,1.4012340314974782e-16,3.921328595168916e-09,9.667010453995317e-05,9.292887739320577e-07,BMW-x3,mini_pictures\test\BMW-x3\BMW-x3_846faa0eb79f_16.jpg
1.5849128232048315e-08,2.506588359096895e-08,1.25089054563432e-05,2.2982144187722042e-08,8.076709856474906e-10,0.3917757272720337,8.799673878456815e-09,0.00035896748886443675,0.0003152106946799904,0.0013957980554550886,0.025784827768802643,3.0407381057528937e-09,1.268777527485554e-09,0.12036720663309097,9.166845723861399e-16,5.123224013914296e-07,0.4598981738090515,1.1709435909779131e-07,9.088371007237583e-05,3.0132531886328806e-11,BMW-x3,mini_pictures\test\BMW-x3\BMW-x3_89908c5dd553_01.jpg
1.648430198765427e-13,4.349460347441436e-09,6.06616907816715e-08,8.794127648314998e-10,1.6228373896434722e-12,0.33794263005256653,7.449588883901015e-05,0.04921453446149826,3.9936347207003564e-07,7.0956157287582755e-06,0.499334454536438,8.474551616011183e-11,2.0177701731682873e-09,0.1117502972483635,1.5229074511874385e-12,1.5802508642082103e-05,0.0016588043654337525,3.1871687156126427e-07,1.0486324981684447e-06,1.8829761749572394e-20,BMW-x3,mini_pictures\test\BMW-x3\BMW-x3_89908c5dd553_09.jpg
2.82195065925972e-11,1.3475278184960082e-11,9.506209153187228e-07,8.598308696983192e-12,4.2850291492868564e-07,0.24488939344882965,1.4304172509582713e-05,0.003468215698376298,2.8782596928067505e-07,1.0478001799540948e-10,0.0016290287021547556,4.6322870872472777e-08,2.2442110036990925e-07,0.7458764314651489,3.9456865509254757e-13,5.78207618673332e-06,0.004009195603430271,8.129385969368741e-05,2.4443832444376312e-05,8.636045515443294e-27,BMW-x3,mini_pictures\test\BMW-x3\BMW-x3_89908c5dd553_11.jpg
7.083257713702551e-08,1.5477027773158625e-05,5.140474286235985e-07,4.576135324896313e-06,3.465635245447629e-06,0.0861014574766159,4.738581628771499e-05,0.022801879793405533,0.001608793972991407,0.0003499418671708554,0.8568304777145386,1.2391982636472676e-05,2.1318037397577427e-06,0.03199542313814163,7.576073796089489e-11,6.135678268037736e-05,4.754021574626677e-05,4.387535955174826e-05,7.100426591932774e-05,2.2480180632555857e-06,BMW-x3,mini_pictures\test\BMW-x3\BMW-x3_89908c5dd553_16.jpg
0.44625359773635864,0.0037701299879699945,0.0033010973129421473,2.394715181708307e-07,0.02995721995830536,0.3459794521331787,0.00014551685308106244,9.239415059859174e-14,0.0015429657651111484,7.130896051421587e-08,0.1309412568807602,4.9181937356479466e-05,0.005915158893913031,0.005297467112541199,8.098405669443309e-05,0.0005697429296560585,1.4374786083681812e-10,3.777575693675317e-05,0.014037473127245903,0.012120895087718964,BMW-x3,mini_pictures\test\BMW-x3\BMW-x3_a2962aeef47f_16.jpg
2.0152375768134334e-08,3.153829197799496e-07,0.036163993179798126,2.8711137929349206e-06,7.018928044999484e-06,0.3825506567955017,2.4564310479036067e-06,6.815429856033006e-07,0.0006027806084603071,9.609875633032061e-07,0.005021363962441683,7.658801223442424e-06,3.8776065593992826e-06,0.5756105780601501,2.6765792426886037e-07,1.3973216482554562e-05,2.8581237074831733e-06,7.567271040898049e-06,4.348948312582479e-09,3.912519613846754e-12,BMW-x3,mini_pictures\test\BMW-x3\BMW-x3_e24ee4eccccf_03.jpg
2.893811824833392e-06,9.722644608700648e-05,0.01012919470667839,2.5324857233499642e-06,0.0003220147336833179,0.38308659195899963,4.7464574890909716e-05,1.7766684790032627e-09,7.763153553241864e-05,6.921357567080122e-07,0.18452493846416473,1.3227827366790734e-06,0.00024093226238619536,0.4213590919971466,2.8903019710924127e-07,4.815445572603494e-05,2.2528022114443047e-08,7.338487506558522e-08,5.8315254136687145e-05,7.085229185577191e-07,BMW-x3,mini_pictures\test\BMW-x3\BMW-x3_e24ee4eccccf_16.jpg
1.2949002980988666e-09,9.815579687710851e-06,0.5535433292388916,1.3098286344437327e-10,3.5835662215433217e-10,0.02169111929833889,0.017166633158922195,0.0010294867679476738,0.003061144147068262,2.780566092042136e-06,2.6422201244713506e-06,0.3865007758140564,1.4956809479826916e-07,0.00270543503575027,1.6647182243811898e-10,0.0005846928106620908,0.013697010464966297,4.896679001831217e-06,9.74545866228027e-09,9.363470658281092e-16,BMW-x3,mini_pictures\test\BMW-x3\BMW-x3_f389f263eea1_08.jpg
0.04846622422337532,0.6950590014457703,1.3660102922585793e-05,7.08935630200358e-08,0.00023062243417371064,0.01709771528840065,0.0004345462948549539,0.00010128597205039114,0.03519859537482262,2.1058724087197334e-05,0.12358560413122177,0.07060261070728302,1.6406790370737667e-09,0.0007131273741833866,0.00595692778006196,1.2122637599532027e-05,0.002323833527043462,0.00017663071048446,3.1870570182945812e-06,3.1371287150250282e-06,BMW-x3,mini_pictures\test\BMW-x3\BMW-x3_f389f263eea1_16.jpg
1.789850894813179e-16,1.4628548372641603e-09,0.6216431856155396,1.9748124576585147e-12,6.839976718700513e-13,1.0568414587908137e-08,0.039143308997154236,1.2293378765570173e-17,4.2454713355954965e-11,3.420212955099305e-18,3.807615030382294e-06,2.855057509854042e-11,7.400302592941443e-07,0.33920857310295105,2.2267027631472924e-12,6.93195001399971e-10,5.146314371863808e-16,3.3037367286326003e-10,3.97335099933116e-07,2.9112210689005713e-13,Honda-pilot,mini_pictures\test\Honda-pilot\Honda-pilot_629f8de24454_05.jpg
