Audi-a3,Audi-a5,Audi-q5,BMW-1-series,BMW-4-series,BMW-x3,Honda-pilot,Jeep-wrangler,MINI-clubman,MINI-countryman,Mazda-mazda5,Mercedes-Benz-gla,Mercedes-Benz-glk,Mitsubishi-outlander,Nissan-370z,Nissan-quest,Nissan-rogue-select,Subaru-outback,Toyota-tacoma,Volkswagen-cc,LABEL,PATH
0.9999786615371704,1.8796459698933177e-05,1.6937015345774853e-07,2.2319120163150075e-10,1.9986117649750668e-08,2.9138087342256425e-12,1.0545699953752336e-14,4.585169668861064e-18,1.2585578801349584e-08,1.9469756362688884e-10,9.980009006704815e-12,2.411384002698469e-06,3.6314501752898742e-12,5.694722471361047e-11,2.623503858600884e-09,9.681056933030678e-20,3.294015884711121e-12,1.0893572266468254e-08,1.21206568362242e-17,1.1683753520230766e-08,Audi-a3,mini_pictures\test\Audi-a3\Audi-a3_c53e374fdd72_02.jpg
1.0,2.7235200206199295e-10,4.7536593530874555e-14,1.8167373855293434e-11,1.6398985280829947e-08,1.1426569759831473e-11,2.2655617485472197e-20,1.3245691616425649e-20,3.687097935994865e-12,7.336618224290485e-15,9.606191168042011e-14,1.9120169857111957e-12,2.0021946431515437e-16,1.2458583277509264e-17,1.0676095382026215e-15,8.035495445800336e-25,5.719692679079518e-16,3.6820638022430193e-17,4.876004717873484e-18,1.1072772039544265e-11,Audi-a3,mini_pictures\test\Audi-a3\Audi-a3_c53e374fdd72_04.jpg
0.9999998807907104,1.0859267973728493e-07,1.7263114223710352e-13,5.005479919439892e-10,8.073178237033574e-10,9.250451099562795e-11,2.360096338176905e-17,6.19250832312144e-17,3.124438485713199e-09,1.952700425401216e-13,2.811405893244495e-13,4.5859529507197294e-09,2.1996430524146455e-16,3.892522155296563e-13,7.620960286447431e-12,1.2859133516021818e-21,3.016599421428942e-14,8.071410835704118e-13,2.2824742719777455e-15,7.403018302543085e-12,Audi-a3,mini_pictures\test\Audi-a3\Audi-a3_c53e374fdd72_08.jpg
1.0,2.0275117140755583e-09,6.431072341328559e-11,1.628590491631332e-11,9.331197148298997e-09,6.251255589562188e-12,4.3165709407740836e-19,1.8595020170192062e-21,1.0229682769272164e-12,7.305924291380831e-15,5.416213267814274e-13,1.4891775312886324e-11,4.638242834276998e-16,2.6487889166109183e-14,6.9798504880058156e-15,2.9321524395845327e-23,3.7980452523246264e-14,5.7221179461657435e-15,5.40793882380977e-19,2.1427537522100693e-09,Audi-a3,mini_pictures\test\Audi-a3\Audi-a3_c53e374fdd72_15.jpg
0.9999390840530396,5.966525350231677e-05,4.3317655240571185e-07,2.6712005940510153e-09,1.1963610102583289e-09,4.863109914765573e-12,3.963132773343592e-12,2.8616826143251775e-17,2.476202780599124e-07,3.7284356158018284e-11,1.4424963827586179e-11,4.544623948277149e-07,5.8282099146822475e-09,1.763760144879445e-11,1.0752088108745284e-09,1.947384580428984e-18,3.016026285055512e-13,1.1703440994104142e-10,1.2009784544620133e-14,1.4175272067262767e-10,Audi-a3,mini_pictures\test\Audi-a3\Audi-a3_d47c65912778_02.jpg
0.999783456325531,0.0002140147116733715,2.2995911841405814e-09,2.178346448999946e-06,2.950465045614692e-07,2.1938006966593093e-12,1.7913011823093622e-18,1.2229413509186907e-18,1.9950292529102853e-09,8.888265015487284e-14,1.5770724841063927e-13,5.260053281830324e-09,3.9407825012114164e-14,3.092959915962368e-11,6.978962829862212e-08,1.1503890170820314e-21,7.059100266132434e-12,1.0683611655938619e-13,7.6297692135819305e-19,1.3061000891934071e-10,Audi-a3,mini_pictures\test\Audi-a3\Audi-a3_d47c65912778_04.jpg
4.8975402023643255e-05,0.999847412109375,7.576524477248547e-12,1.569994338979086e-07,0.00010330803343094885,8.092379136313398e-16,1.9585956694636447e-19,3.694608345199207e-20,8.55015971218398e-12,4.532366594458742e-18,5.905415273764088e-18,1.8357622977305255e-08,1.6945150866684415e-16,4.1337254257610423e-13,1.3873568605049513e-07,4.269200834224859e-24,5.975836416417107e-14,1.6696829923307016e-16,2.633003333409909e-21,4.0460843009348935e-10,Audi-a5,mini_pictures\test\Audi-a5\Audi-a5_17a1f1ab0ac3_05.jpg
0.0019182557007297873,0.9978480339050293,3.044410210040205e-11,4.957527835358633e-06,0.0002287645620526746,1.9369364985077735e-14,1.7611828124232705e-19,2.0882651162105682e-21,3.199027154288103e-11,3.352624564914995e-17,1.9227347205976342e-15,9.542396872674885e-10,3.0035213915420133e-16,4.228361367639155e-13,9.76560077248223e-09,3.882813212973534e-24,1.0153784280389488e-12,1.8631376941870585e-15,3.820332851282591e-21,9.775514620002923e-09,Audi-a5,mini_pictures\test\Audi-a5\Audi-a5_17a1f1ab0ac3_06.jpg
5.378089554142207e-05,0.9996442794799805,5.526881903528125e-12,2.016598045884166e-06,0.0002999182906933129,1.2393838600267652e-14,1.768119497341352e-19,1.4942927898736122e-21,1.1391652378345274e-11,8.974222259111319e-18,1.698241661059446e-15,3.898610323460616e-10,5.284034385200171e-17,2.5201062482486936e-13,3.117187574730451e-08,9.837256415730682e-24,1.3884948963163724e-13,5.196621776183609e-16,1.5551359023102046e-20,1.4614303101012638e-09,Audi-a5,mini_pictures\test\Audi-a5\Audi-a5_17a1f1ab0ac3_12.jpg
0.00010468433902133256,0.999739944934845,9.515195742437754e-09,3.1679535368311917e-06,0.00015059529687277973,2.813893595129263e-13,2.1231347352794518e-17,2.920634509961519e-20,4.710859306811255e-12,7.74539367765745e-17,1.5231832442680316e-15,5.51857624486729e-07,8.816588918084036e-15,7.533854096131165e-11,9.386098440700152e-07,5.1522518893014405e-23,4.4944989570361304e-12,1.897563866020552e-15,2.6625667604246186e-20,3.817880678269603e-09,Audi-a5,mini_pictures\test\Audi-a5\Audi-a5_17a1f1ab0ac3_14.jpg
0.00024169983225874603,0.9997379183769226,1.8189950424130075e-05,1.4886277313053142e-06,6.830647976130422e-07,6.284656822730383e-11,3.669509696644681e-14,1.1882538421240092e-18,9.74668540321133e-11,4.561726854140609e-15,1.1134238062787682e-12,5.408714809362891e-09,9.510009099655825e-12,5.319687745863888e-11,1.048149234073037e-09,1.327027923701636e-21,5.0480435803690327e-11,4.09694196970567e-12,4.464372381194107e-16,7.002647767206938e-11,Audi-a5,mini_pictures\test\Audi-a5\Audi-a5_17a1f1ab0ac3_16.jpg
2.15114454027443e-11,0.9975036978721619,5.734241105223321e-15,0.002496319357305765,4.789765739587892e-08,1.1358171839176293e-16,6.4988167800471036e-21,7.699003493740989e-23,2.583153688780898e-13,1.6493347793958156e-17,2.9441682426751143e-21,2.918756791814303e-09,1.0579818395372806e-19,1.438628404772102e-12,1.0086074198056849e-08,6.412168353832322e-26,2.841729401705656e-13,6.645773493828668e-15,3.307683304567591e-19,1.3001902887666006e-09,Audi-a5,mini_pictures\test\Audi-a5\Audi-a5_1c1a505c4e49_06.jpg
1.1395534516012162e-09,0.9999991655349731,2.415732544558402e-12,1.7830178306033062e-11,6.63436424019892e-07,7.16496445643056e-15,9.605324670542326e-21,3.0796746037884e-22,3.823744231944322e-14,1.935364239921547e-17,3.3152736560400453e-20,9.923441268711031e-08,3.524333363446713e-17,4.240692812098462e-14,1.5512875428669304e-09,1.2344234481632938e-24,2.115931447981993e-16,1.5973761323218179e-18,3.011336957928884e-18,5.190189944492829e-10,Audi-a5,mini_pictures\test\Audi-a5\Audi-a5_3edf4f51b428_04.jpg
1.1513861045142626e-11,1.0,1.2598976766378667e-13,1.0948948345190779e-11,8.913316751346656e-10,2.790916320304531e-17,4.5655902714501915e-21,3.8443612767765848e-22,9.499577841476543e-15,1.0855833573133149e-18,5.402254768598734e-24,1.6167977179293302e-08,2.157005589334875e-18,2.0751519467089412e-14,1.4884954602223388e-08,3.67095343723829e-26,1.6296543328258315e-17,5.032932874193675e-19,2.2866268075746775e-19,3.744916703130041e-13,Audi-a5,mini_pictures\test\Audi-a5\Audi-a5_3edf4f51b428_05.jpg
3.5362988579090704e-12,0.999992847442627,2.3212237253850132e-12,5.1476189355526e-07,5.162327271386602e-13,2.066430895484011e-15,8.201484399729847e-19,1.769282590830784e-19,1.2095809154288872e-07,5.004875222144509e-16,3.558323166074221e-19,1.1816094769301344e-09,1.879668349481004e-17,1.4403475089605315e-14,6.614507583435625e-06,2.579141444347018e-23,3.904306043777447e-15,7.64054819413218e-10,6.19809265252401e-16,5.006634721334193e-15,Audi-a5,mini_pictures\test\Audi-a5\Audi-a5_3edf4f51b428_08.jpg
1.6143439666646553e-13,1.0,4.5890368904259824e-15,1.4370520329265446e-09,7.104017894776771e-12,2.296847709717324e-18,2.074860589760661e-20,3.858667758386529e-24,3.9583540302956174e-14,3.1911765712663093e-21,1.479020480613857e-23,6.838672857167882e-12,4.656417469401481e-22,7.308014768694655e-15,9.828020175461916e-09,1.3399172253728208e-27,2.279764775706879e-18,5.65253342721915e-14,1.9440898373311238e-17,1.9865255003036902e-13,Audi-a5,mini_pictures\test\Audi-a5\Audi-a5_3edf4f51b428_11.jpg
6.4818409555300605e-06,0.9998431205749512,5.816568116046028e-09,0.00014948508760426193,1.5415347220937292e-08,1.341399051297404e-13,4.226242104440015e-17,3.528623866565964e-18,2.61751189611914e-08,4.1681994661368904e-11,1.0265098055359484e-15,6.745033864774541e-09,7.295032294712088e-15,8.083239481405935e-13,9.506581477580767e-07,1.1492465192993307e-22,1.5987866412714435e-12,1.2703224756827058e-11,4.2162424834509837e-17,1.4676469674984594e-12,Audi-a5,mini_pictures\test\Audi-a5\Audi-a5_4416c77aa458_02.jpg
9.19616127248446e-07,0.9999986886978149,5.546744921008928e-12,6.705020111179294e-13,3.275904134625307e-07,7.576430192317123e-15,7.132456718256721e-22,3.3999248682752465e-23,2.1285944740764146e-14,3.626965963385352e-17,8.371021476922337e-18,5.5246996311097973e-08,1.681754241668938e-18,1.3187073732184753e-15,1.43385479813192e-13,3.939389552886983e-26,3.0499648962542363e-15,4.5043003562748175e-18,6.811039414208868e-20,4.853510482405454e-09,Audi-a5,mini_pictures\test\Audi-a5\Audi-a5_4416c77aa458_04.jpg
5.935748559338094e-10,1.0,7.522834351986196e-14,4.2539847200373515e-09,2.2413759737105465e-09,1.7281153484388027e-15,8.353534134795091e-22,2.383769533541777e-22,1.0808618980580071e-15,4.2087838785856543e-19,2.223149193549557e-20,4.80006256964316e-10,1.596570865533149e-21,2.141211199232357e-15,3.8530508561507304e-08,5.570203859291918e-27,6.629997657651987e-13,7.9932503411006355e-16,3.213559715134889e-19,1.3187564104968907e-12,Audi-a5,mini_pictures\test\Audi-a5\Audi-a5_4416c77aa458_07.jpg
2.118088815450392e-09,1.0,2.6004863545739734e-14,5.137631209350957e-09,2.582849489840555e-10,3.171597345172296e-16,5.442035083451203e-22,2.2776045066993884e-22,9.880555685217872e-16,3.3060570545586146e-20,1.0580749135120641e-20,1.3225833622731997e-11,2.5986958862378176e-22,3.387267550713206e-16,3.07819583156288e-08,1.2812140139994229e-27,7.507936567103298e-15,7.997154633591886e-16,6.593267962082945e-19,3.3719891028710647e-13,Audi-a5,mini_pictures\test\Audi-a5\Audi-a5_4416c77aa458_11.jpg
2.076296690134427e-09,0.9999996423721313,1.1462204883155858e-12,3.489299127412693e-10,3.304703568574041e-07,3.594999734049363e-16,1.5144521681718586e-23,1.0884377128457846e-22,7.926752854906134e-15,2.3750690103676355e-18,7.531609370500882e-20,1.6989413209600457e-09,7.568647674897651e-20,1.4257163276977817e-16,1.9972787312916296e-11,2.5820282170428746e-27,2.2634364001128393e-12,1.5437208550934126e-16,2.3706029022973355e-21,4.1961829844172627e-11,Audi-a5,mini_pictures\test\Audi-a5\Audi-a5_4416c77aa458_12.jpg
8.254979184130207e-05,0.9999134540557861,1.1634003982408103e-08,5.838106886812966e-09,7.50948636607518e-09,3.544835594764678e-13,2.266579529315929e-13,2.854435188670233e-17,2.358789275014317e-10,3.2217295237862986e-13,9.508363267205465e-15,3.5594945302364067e-07,2.1515786114562063e-12,7.92461148785284e-13,3.6032752177561633e-06,4.3048681445640483e-19,3.2469591793905794e-14,4.8034701216614906e-12,1.662143425012249e-14,3.9128752321593296e-11,Audi-a5,mini_pictures\test\Audi-a5\Audi-a5_6a548b4d774e_02.jpg
2.1877371182199568e-05,0.9999780654907227,1.5125983798824905e-11,7.607335594794762e-11,1.297348783957375e-09,4.578532411330608e-15,2.1502289897147168e-19,9.593472521379698e-22,6.215440054996302e-12,6.974815876368569e-18,8.023057405699096e-20,1.3472299720262981e-08,4.697842931182007e-14,1.6586434848741942e-14,5.1164104203360594e-11,4.651038305774869e-24,9.988567209069372e-17,5.1569559511826295e-17,1.3248648916362497e-18,2.5947793247382833e-08,Audi-a5,mini_pictures\test\Audi-a5\Audi-a5_6a548b4d774e_05.jpg
5.14948715135688e-06,0.9999946355819702,7.786040562285379e-11,2.6239746486744764e-10,9.295003877696217e-08,6.177550197728962e-14,1.2654551515308603e-19,1.43783619845393e-21,1.8987227426176673e-13,1.1675473028195714e-16,2.5384526578961194e-16,5.015923676410239e-08,4.3154184610458865e-16,2.5422536864831875e-14,1.5591510305057454e-08,7.533103954891611e-25,8.837255674964094e-15,7.0957898167271424e-15,1.508262103775102e-18,1.4952678384361207e-07,Audi-a5,mini_pictures\test\Audi-a5\Audi-a5_6a548b4d774e_11.jpg
4.620254969722737e-07,0.9999988079071045,2.6784452433759043e-10,8.436546600210093e-11,3.4394631143186416e-07,5.364151912370593e-14,2.4924124384741018e-18,1.5273022390013658e-22,2.529120305110738e-13,2.566689990117944e-17,8.56358829634407e-18,2.864107102595881e-07,7.286325134827493e-14,8.076796176315071e-12,2.7886706832624952e-11,5.34318689927692e-22,8.305447733096376e-15,1.426547611126173e-16,1.5696497619720764e-18,9.587300553448586e-08,Audi-a5,mini_pictures\test\Audi-a5\Audi-a5_6a548b4d774e_15.jpg
0.00013565356493927538,0.9997327923774719,4.0579312132749124e-10,1.649709156481549e-05,1.1178502063557971e-05,8.997264202254596e-18,4.1961822989412917e-19,1.428434112423399e-22,0.00010398132872069255,2.0107882026110246e-10,3.5206823867462507e-16,1.5540250197787486e-09,1.0494630219780006e-15,3.3234639998678877e-15,1.1820757046809849e-12,2.657351039311238e-21,3.602994570989053e-14,8.156092988487185e-13,8.426654336200204e-17,9.883274060262792e-11,Audi-a5,mini_pictures\test\Audi-a5\Audi-a5_75bc924cc8c1_02.jpg
8.965608344624343e-08,0.9999948740005493,7.20270065812656e-10,1.878236588481741e-08,1.8320834627161275e-08,4.827880805673027e-16,1.8269856927235345e-15,6.440794018264987e-20,8.540646488641723e-12,3.695259809949336e-12,4.383676081704782e-17,6.766718030348784e-08,3.563567135470144e-15,9.084991786645347e-11,4.728253770736046e-06,5.207583400987209e-20,1.327050313170916e-13,1.099299687737365e-12,1.951219803339086e-17,1.6663366864122509e-07,Audi-a5,mini_pictures\test\Audi-a5\Audi-a5_c92229529657_02.jpg
5.070424435871246e-08,0.9999983310699463,3.601692943888679e-09,1.4698381400890526e-09,9.54787893192588e-08,4.5048036989862785e-15,1.6241125871981836e-21,5.331378169018516e-21,4.208751836626279e-12,1.4117253551123904e-15,2.453618805118707e-19,3.8460690632291517e-08,8.414527868420176e-18,7.772773276523617e-15,7.598965900967869e-10,3.4404470752546394e-23,6.546221342773606e-10,4.3011323398300244e-14,2.993670034405976e-20,1.53888322529383e-06,Audi-a5,mini_pictures\test\Audi-a5\Audi-a5_c92229529657_06.jpg
